SITE_ID,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,EQP_ID,LOT_ID,PROD_MTRL_ID,SUB_PROD_MTRL_ID,MTRL_FACE_CD,INSP_REPT_CNT,STRIP_NO,X_VAL,Y_VAL,GRD_ID,DFCT_ID,DFCT_X_VAL,DFCT_Y_VAL,INSP_DT,IMG_FILE_NM,REVIEW_IMG_FILE_NM,INSP_FILE_NM,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,324677,390143,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,333060,399782,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,333254,399974,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,348188,398862,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344287,393416,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344287,391751,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344622,389751,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344287,389415,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344625,387748,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344281,387424,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344287,385747,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344287,383420,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344284,381423,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344628,378745,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344287,378415,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344625,376748,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344287,374420,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344284,372744,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344622,372414,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344619,370753,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020102,TOP,1,02,01,02,V,False,344625,368413,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020202,TOP,1,02,02,02,V,False,392608,399020,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020202,TOP,1,02,02,02,V,False,392728,399140,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020202,TOP,1,02,02,02,V,False,392797,399212,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020202,TOP,1,02,02,02,V,False,408058,398435,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020202,TOP,1,02,02,02,V,False,408193,398570,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020202,TOP,1,02,02,02,V,False,408385,398762,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020202,TOP,1,02,02,02,V,False,408538,398915,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020202,TOP,1,02,02,02,V,False,408808,399185,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,424852,380915,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,425538,381272,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,438915,396172,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,438732,395986,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,438684,395938,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,438510,395767,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,438285,395539,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,438105,395362,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,437946,395203,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,437883,395137,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,454449,400589,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,454254,400394,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,454062,400202,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,453861,399998,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,453651,399792,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,453450,399588,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,453261,399399,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,453060,399201,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,452887,399024,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,450214,390510,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,450208,386431,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,445858,386077,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020302,TOP,1,02,03,02,V,False,450262,385903,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,335027,300258,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,334850,300432,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,334655,300627,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,334499,300783,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,334451,300831,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,304880,308275,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,306079,308476,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,305321,308865,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,330112,310569,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,329401,312575,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,330109,314641,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,334459,300853,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,334510,300802,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,334660,300652,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,334858,300454,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,335056,300256,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020103,TOP,1,02,01,03,V,False,337959,300142,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,392638,338747,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,392821,338930,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,393007,339119,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,393346,339455,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,393736,339848,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,408160,338234,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,408373,338447,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,408436,338510,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,393934,340046,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,394081,340193,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020203,TOP,1,02,02,03,V,False,394192,340304,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703020303,TOP,1,02,03,03,V,False,425538,320972,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57284,189204,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57284,189855,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57041,190344,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56144,191315,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56393,191318,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56468,191312,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56792,191312,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57044,191318,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57206,192128,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56393,192617,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56717,192617,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56798,192614,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57044,192614,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57122,192614,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56066,193268,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56147,193265,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
